id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,number_of_parks,number_of_code_complaints
9524100196,2014-11-17,239000.0,2,1.5,680,772,2.0,0,0,3,7,680,0,2005,0,98103,47.695,-122.34299999999999,690,1059,18,10635
5541300135,2014-07-08,674600.0,4,2.5,2610,5140,2.0,0,0,3,8,2610,0,2006,0,98103,47.6951,-122.346,1190,5101,18,10635
4083306616,2015-02-24,450000.0,2,1.5,960,1000,2.0,0,0,3,8,920,40,2008,0,98103,47.6489,-122.335,1200,1297,18,10635
993002108,2015-03-30,399995.0,3,1.5,1140,1069,3.0,0,0,3,8,1140,0,2005,0,98103,47.6907,-122.34200000000001,1230,1276,18,10635
993000327,2014-05-06,369950.0,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103,47.6937,-122.34200000000001,1370,1320,18,10635
1257201420,2014-07-09,595000.0,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,18,10635
9524100322,2014-10-20,375000.0,3,2.25,1140,1557,3.0,0,0,3,8,1140,0,2007,0,98103,47.6947,-122.34200000000001,1140,1245,18,10635
3362400092,2015-03-12,565000.0,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6828,-122.346,1510,1501,18,10635
6749700063,2014-12-15,356000.0,2,2.25,1230,989,3.0,0,0,3,8,1230,0,2007,0,98103,47.6975,-122.348,1230,1223,18,10635
993000308,2015-03-18,401000.0,3,2.0,1270,1333,3.0,0,0,3,8,1270,0,2006,0,98103,47.6933,-122.34200000000001,1330,1333,18,10635
5695000142,2014-10-24,420000.0,2,1.5,1100,1107,3.0,0,0,3,8,1100,0,2008,0,98103,47.6584,-122.35,1110,2750,18,10635
9267200062,2014-09-11,336000.0,3,2.5,1260,1211,3.0,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.34299999999999,1270,1211,18,10635
8032700072,2015-04-15,580000.0,3,1.5,1320,1250,3.0,0,0,3,8,1320,0,2008,0,98103,47.6536,-122.34100000000001,1560,1694,18,10635
993001563,2014-05-22,355000.0,3,2.25,1280,959,3.0,0,0,3,8,1280,0,2005,0,98103,47.6914,-122.34299999999999,1130,1126,18,10635
2919700109,2014-07-22,350000.0,2,2.5,1280,940,2.0,0,0,3,8,1060,220,2006,0,98103,47.6904,-122.36399999999999,1290,2900,18,10635
1972201772,2015-04-09,650000.0,2,2.5,1470,690,3.0,0,3,3,8,1470,0,2008,0,98103,47.6523,-122.346,1480,1284,18,10635
263000006,2014-12-16,375000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445,18,10635
1972200728,2014-11-24,630500.0,3,2.5,1909,1300,3.0,0,0,3,8,1766,143,2006,0,98103,47.6538,-122.352,1780,1248,18,10635
5693501028,2015-04-03,610000.0,3,2.5,1300,1331,3.0,0,0,3,8,1300,0,2007,0,98103,47.6607,-122.352,1450,5270,18,10635
1972201511,2015-02-10,671500.0,3,2.5,1770,1714,3.0,0,0,3,8,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,18,10635
5694500840,2014-11-25,559000.0,2,3.0,1650,960,3.0,0,0,3,8,1350,300,2015,0,98103,47.6611,-122.346,1650,3000,18,10635
3362401763,2014-05-08,441750.0,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,18,10635
9521100029,2014-07-16,716000.0,3,3.0,1660,1849,3.0,0,0,3,9,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,18,10635
4083300098,2014-11-17,453000.0,2,1.5,1160,1269,2.0,0,0,3,7,970,190,2005,0,98103,47.6608,-122.335,1700,3150,18,10635
5694500497,2015-01-16,539900.0,3,3.25,1300,1325,2.0,0,0,3,8,1080,220,2005,0,98103,47.6584,-122.346,1290,1323,18,10635
9402800005,2014-10-28,1500000.0,3,3.5,3530,3610,2.0,0,0,3,10,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610,18,10635
263000009,2015-01-29,375000.0,3,2.5,1440,1102,3.0,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434,18,10635
9266700190,2015-05-11,245000.0,1,1.0,390,2000,1.0,0,0,4,6,390,0,1920,0,98103,47.6938,-122.34700000000001,1340,5100,18,10635
993001976,2014-08-18,344000.0,3,2.25,1250,871,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.34299999999999,1250,1158,18,10635
3797001702,2014-12-16,1070000.0,5,3.5,2920,3000,2.0,0,0,3,9,2260,660,2014,0,98103,47.6846,-122.34899999999999,1580,4000,18,10635
6431000748,2014-10-27,331000.0,3,3.25,1290,1153,3.0,0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200,18,10635
9521100301,2014-05-07,339950.0,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156,18,10635
3126049498,2015-03-16,370000.0,3,1.5,1360,1167,3.0,0,0,3,8,1360,0,2008,0,98103,47.6962,-122.34899999999999,1360,1167,18,10635
9521100214,2014-06-04,455000.0,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196,18,10635
5693501102,2014-10-30,598500.0,3,3.0,1560,2091,3.0,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2091,18,10635
993001961,2014-07-09,374950.0,3,2.25,1390,1484,3.0,0,0,3,8,1390,0,2007,0,98103,47.6912,-122.34299999999999,1250,1087,18,10635
9523100712,2014-06-18,485000.0,2,2.5,1430,923,3.0,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505,18,10635
5676000008,2015-03-16,410000.0,3,2.5,1420,1269,3.0,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.34200000000001,1420,1300,18,10635
4310702838,2015-04-27,375000.0,3,1.5,1290,1213,3.0,0,0,3,8,1290,0,2007,0,98103,47.6965,-122.34,1360,1227,18,10635
6431000749,2014-09-22,349000.0,3,3.25,1340,1151,3.0,0,0,3,7,1340,0,2008,0,98103,47.6904,-122.346,1290,1200,18,10635
3362401761,2015-02-25,450000.0,2,1.5,1020,1049,3.0,0,0,3,8,1020,0,2008,0,98103,47.68,-122.348,1350,1395,18,10635
3226049565,2014-07-11,504600.0,5,3.0,2360,5000,1.0,0,0,3,7,1390,970,2008,0,98103,47.6931,-122.33,2180,5009,18,10635
5694000706,2014-08-13,535000.0,3,2.75,1320,1125,3.0,0,0,3,8,1320,0,2008,0,98103,47.6598,-122.348,1320,1266,18,10635
6431000987,2014-09-02,385000.0,3,2.25,1630,1598,3.0,0,0,3,8,1630,0,2008,0,98103,47.6904,-122.34700000000001,1320,1605,18,10635
1972200555,2014-07-14,610000.0,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335,18,10635
9468200109,2014-06-17,1560000.0,3,3.5,4360,6240,2.0,0,3,3,10,2960,1400,2008,0,98103,47.6791,-122.354,1920,3910,18,10635
9521100866,2014-06-18,482000.0,3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.34899999999999,1310,1405,18,10635
9521100867,2014-07-11,475000.0,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.34899999999999,1310,1405,18,10635
1972200227,2014-10-07,459000.0,3,1.5,1160,1031,3.0,0,0,3,8,1160,0,2008,0,98103,47.6538,-122.35700000000001,1268,1688,18,10635
9521100031,2014-06-18,690000.0,3,3.25,1540,1428,3.0,0,0,3,9,1540,0,2013,0,98103,47.6648,-122.353,1660,3300,18,10635
1931300090,2014-05-07,610950.0,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,98103,47.6572,-122.346,1640,4800,18,10635
1931300412,2015-04-16,475000.0,3,2.25,1190,1200,3.0,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224,18,10635
1972201967,2014-10-31,520000.0,2,2.25,1530,981,3.0,0,0,3,8,1480,50,2006,0,98103,47.6533,-122.346,1530,1282,18,10635
263000018,2014-05-21,360000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1509,18,10635
6300500875,2014-05-14,385000.0,4,1.75,1620,4980,1.0,0,0,4,7,860,760,1947,0,98133,47.7025,-122.34100000000001,1400,4980,5,4644
2426039314,2014-12-01,280000.0,2,1.5,1190,1265,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.35700000000001,1390,1756,5,4644
6300000287,2014-06-09,410000.0,3,1.0,1410,5060,1.0,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,5693,5,4644
6140100875,2015-04-15,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,5,4644
1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,5,4644
1999700045,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,5,4644
3663500060,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,5,4644
6300000550,2014-07-17,464000.0,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.34299999999999,1560,1312,5,4644
6378500125,2015-05-01,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,5,4644
7771300125,2015-04-08,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,5,4644
405100295,2014-08-26,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,5,4644
2231500030,2014-10-01,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.34100000000001,1810,6929,5,4644
2231500030,2015-03-24,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.34100000000001,1810,6929,5,4644
2697100140,2015-01-05,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,5,4644
7282300125,2014-11-12,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,98133,47.7617,-122.35700000000001,1220,7000,5,4644
2419600075,2014-12-01,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360,5,4644
2827100070,2014-11-05,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.34700000000001,1220,660,5,4644
4402700070,2015-03-11,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680,5,4644
726049331,2015-03-26,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.34100000000001,2290,4011,5,4644
6411600069,2014-05-21,325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860,5,4644
6145600041,2014-05-14,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007,0,98133,47.7049,-122.353,1220,1422,5,4644
1139000069,2014-11-18,320000.0,3,1.5,1240,1221,2.0,0,0,3,8,1050,190,2009,0,98133,47.7073,-122.35600000000001,1180,887,5,4644
6145601000,2014-07-11,429950.0,4,1.0,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,5,4644
726049190,2014-10-02,287500.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,5,4644
726049190,2015-02-18,431000.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,5,4644
6450303785,2014-11-18,320000.0,3,1.0,1340,5175,1.0,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500,5,4644
8730000270,2015-05-14,359000.0,2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7052,-122.34299999999999,1370,1090,5,4644
2224700136,2015-01-22,315000.0,4,1.0,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.33200000000001,1330,8400,5,4644
7283900012,2014-10-21,275000.0,3,1.5,1410,9000,1.0,0,0,3,7,1410,0,1953,0,98133,47.7635,-122.35,1910,7214,5,4644
390100060,2015-04-21,325000.0,3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,5,4644
9158100116,2015-04-06,285000.0,2,1.5,990,1380,3.0,0,0,3,7,990,0,2001,0,98133,47.7218,-122.35600000000001,1050,1380,5,4644
3705900238,2014-08-28,439995.0,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,1959,0,98133,47.76,-122.34,1860,8639,5,4644
7287100135,2014-10-01,423000.0,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,5,4644
6149700350,2014-10-16,343000.0,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,5,4644
1926049355,2014-10-28,399000.0,5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1965,0,98133,47.7338,-122.352,1360,7964,5,4644
7276100282,2014-07-29,320000.0,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.34299999999999,2030,6000,5,4644
2026049155,2015-03-20,372500.0,3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.33200000000001,1290,8147,5,4644
6300000335,2015-04-29,729953.0,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626,5,4644
217500135,2015-04-21,450000.0,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,5,4644
4292300024,2015-03-02,350000.0,3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,5,4644
2228900270,2014-08-12,215000.0,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,5,4644
2228900270,2015-02-12,302000.0,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,5,4644
3034200058,2014-05-29,400000.0,4,1.5,1390,7200,1.0,0,0,3,7,1140,250,1965,0,98133,47.7224,-122.33200000000001,1630,7702,5,4644
5253300397,2015-04-09,415000.0,3,1.5,1510,16800,1.0,0,0,5,8,1510,0,1956,0,98133,47.75100000000001,-122.338,1560,7276,5,4644
6414600070,2014-06-17,210000.0,1,1.0,930,7129,1.0,0,0,3,6,930,0,1948,0,98133,47.7234,-122.333,1300,8075,5,4644
1785500132,2014-11-18,293000.0,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,98133,47.7198,-122.352,1440,7650,5,4644
6190701146,2015-04-15,520500.0,6,2.5,1880,14350,1.0,0,0,5,7,1640,240,1955,0,98133,47.7556,-122.352,1510,9840,5,4644
8911000030,2014-12-10,355000.0,3,1.0,1240,5400,1.0,0,0,4,7,1060,180,1940,0,98133,47.7115,-122.355,1429,5400,5,4644
4358700135,2014-11-18,480000.0,3,2.5,2360,9005,1.0,0,0,5,7,1340,1020,1929,0,98133,47.7076,-122.337,1520,9005,5,4644
414100295,2014-06-23,275000.0,2,1.0,1180,6552,1.0,0,0,4,6,1180,0,1949,0,98133,47.7477,-122.34200000000001,1070,7200,5,4644
6141600140,2014-09-04,565000.0,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.34899999999999,2160,8114,5,4644
6414600262,2014-08-29,365000.0,2,1.0,990,8250,1.0,0,0,3,7,990,0,1955,0,98133,47.7252,-122.331,1080,8168,5,4644
5306100240,2014-09-18,339950.0,3,2.0,1340,10200,1.5,0,0,3,7,1340,0,1953,0,98133,47.7756,-122.351,1420,10200,5,4644
1826049225,2015-04-17,460000.0,4,1.75,1870,8663,1.0,0,0,5,7,1870,0,1949,0,98133,47.7366,-122.35,1560,7800,5,4644
8730000260,2015-05-04,369950.0,2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7053,-122.34200000000001,1370,1090,5,4644
6378500105,2014-12-24,415000.0,2,1.0,1510,6807,1.0,0,0,3,7,1090,420,1939,0,98133,47.71100000000001,-122.353,1460,6807,5,4644
6145601715,2014-12-15,403500.0,4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.34700000000001,1100,3844,5,4644
3034200885,2014-12-08,290000.0,2,1.0,1340,9840,1.0,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949,5,4644
9371700125,2014-05-28,254000.0,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.34899999999999,1260,8188,5,4644
6300000693,2014-12-02,233000.0,2,2.25,850,1656,2.0,0,0,3,8,850,0,2001,0,98133,47.7064,-122.344,850,1312,5,4644
5220300140,2014-09-03,408000.0,2,1.0,810,7440,1.0,0,0,5,6,810,0,1948,0,98133,47.7346,-122.352,830,7500,5,4644
3034200197,2014-09-03,549000.0,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,5,4644
6414600260,2014-10-30,345000.0,2,1.0,970,10423,1.0,0,0,3,7,970,0,1947,0,98133,47.7252,-122.331,1200,7857,5,4644
4358700186,2014-12-11,275000.0,3,2.25,1260,1488,3.0,0,0,3,7,1260,0,2009,0,98133,47.7071,-122.336,1190,1095,5,4644
3034200370,2014-10-31,543000.0,4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,98133,47.7168,-122.333,2060,9460,5,4644
6300500505,2014-07-14,359950.0,3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,4980,5,4644
8910500238,2014-11-06,343000.0,3,3.25,1210,1173,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.35600000000001,1650,1493,5,4644
9371700132,2014-08-06,374150.0,3,1.75,1390,9585,1.0,0,0,4,7,1390,0,1973,0,98133,47.751999999999995,-122.35,1240,8188,5,4644
7283900045,2015-04-28,549950.0,3,2.5,2160,6288,2.0,0,0,3,8,2160,0,1996,0,98133,47.7655,-122.35,1830,7600,5,4644
6300000378,2015-03-03,435000.0,4,2.0,2030,4033,2.0,0,0,4,7,1630,400,1925,0,98133,47.7056,-122.34200000000001,1350,1340,5,4644
6713100031,2015-02-11,476000.0,3,2.25,1570,7187,1.0,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.35600000000001,1660,8775,5,4644
7655900038,2015-04-14,296000.0,2,1.0,1370,8400,1.0,0,0,3,7,1370,0,1948,0,98133,47.7344,-122.336,1330,8396,5,4644
6450302900,2014-10-06,329500.0,3,1.0,1080,5250,1.0,0,0,4,7,1080,0,1947,0,98133,47.7309,-122.336,1100,5250,5,4644
7283900153,2015-04-07,400000.0,3,1.0,1060,12000,1.0,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,1550,10500,5,4644
7276100165,2014-09-16,427000.0,3,2.5,2050,3218,3.0,0,0,3,7,2050,0,2008,0,98133,47.7612,-122.344,2050,7200,5,4644
2291401425,2014-09-10,485000.0,5,2.0,1910,5508,1.0,0,0,3,7,1020,890,1968,0,98133,47.7074,-122.34899999999999,1030,7440,5,4644
6145600900,2015-05-13,325000.0,2,2.5,1170,1638,2.0,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,1350,1407,5,4644
2222900082,2014-05-13,449500.0,3,2.0,1770,6610,1.0,0,0,4,7,960,810,1954,0,98133,47.7703,-122.34299999999999,2010,4361,5,4644
3918400017,2015-02-05,380000.0,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,0,98133,47.7145,-122.35600000000001,1470,1399,5,4644
1445200110,2015-04-21,275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086,5,4644
6141100750,2014-10-08,389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,5,4644
2917200645,2015-05-11,575000.0,4,1.75,2020,6200,1.0,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158,5,4644
726049184,2014-07-21,294000.0,2,1.0,820,6366,1.0,0,0,5,6,820,0,1952,0,98133,47.7512,-122.34,1580,10169,5,4644
6713700100,2014-09-07,401500.0,4,1.0,1790,8400,1.0,0,0,4,7,1260,530,1954,0,98133,47.7627,-122.353,1470,8400,5,4644
9158800090,2014-07-03,400000.0,4,2.25,2230,7200,1.0,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,2010,7752,5,4644
6450303820,2014-09-30,245000.0,2,1.0,820,7475,1.0,0,0,3,6,820,0,1945,0,98133,47.7321,-122.34100000000001,1030,5720,5,4644
5469000100,2014-08-06,375000.0,4,2.5,1800,8432,1.0,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432,5,4644
6411600026,2014-10-03,475500.0,3,1.0,1500,9416,1.0,0,0,4,8,1500,0,1952,0,98133,47.7135,-122.33200000000001,1440,7200,5,4644
9325800110,2014-10-30,289950.0,2,1.0,760,6000,1.0,0,0,4,6,760,0,1950,0,98133,47.7168,-122.34,950,6000,5,4644
6300500475,2014-09-02,412000.0,3,2.5,1553,1991,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431,5,4644
6190701110,2015-04-20,419600.0,3,1.75,1680,8460,1.0,0,0,3,7,1180,500,1976,0,98133,47.7554,-122.353,1890,9529,5,4644
6149700405,2014-12-22,210000.0,1,1.0,1050,7583,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.34100000000001,1420,7560,5,4644
2426039313,2015-02-18,277500.0,2,1.5,1190,1236,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.35700000000001,1390,1756,5,4644
1844500025,2015-03-25,355000.0,4,1.0,1410,7693,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395,5,4644
1326039039,2014-07-29,334550.0,2,1.0,880,12000,1.0,0,0,3,7,880,0,1939,0,98133,47.7436,-122.35600000000001,1960,9395,5,4644
6145602355,2015-02-25,325000.0,4,1.0,1640,3844,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354,1230,3844,5,4644
1075100090,2014-09-24,390000.0,3,2.0,1710,8910,1.0,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493,5,4644
726049202,2015-05-06,335000.0,3,1.0,1020,10200,1.0,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,1170,8188,5,4644
5256500025,2014-08-27,457000.0,4,1.75,2100,10358,1.0,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338,2080,9000,5,4644
7282900025,2014-05-06,250000.0,3,1.0,1050,6874,1.0,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,5,4644
3034200198,2014-06-03,689800.0,3,2.75,2390,9313,1.0,0,0,5,8,1390,1000,1942,0,98133,47.7209,-122.331,2390,12712,5,4644
1755700090,2014-08-01,405000.0,3,2.25,1590,7267,1.0,0,0,4,7,1100,490,1976,0,98133,47.7457,-122.33200000000001,2060,8336,5,4644
7507500015,2014-07-30,442500.0,3,1.5,1800,8303,1.0,0,0,3,7,1200,600,1957,0,98133,47.7693,-122.35700000000001,1800,8171,5,4644
6145600855,2015-05-04,502000.0,4,1.75,1920,3844,1.0,0,0,3,7,1170,750,1967,0,98133,47.7041,-122.353,1480,3844,5,4644
8631600025,2015-02-20,425000.0,4,1.5,2290,8773,1.0,0,0,4,7,1330,960,1947,0,98133,47.7173,-122.33,1740,7058,5,4644
726049232,2014-06-23,350000.0,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957,0,98133,47.7512,-122.34200000000001,1640,8906,5,4644
396100025,2014-08-07,339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954,0,98133,47.7461,-122.33200000000001,1560,7200,5,4644
6713700025,2014-05-15,300000.0,3,1.0,1220,13000,1.0,0,0,4,7,1220,0,1955,0,98133,47.7608,-122.353,1510,12600,5,4644
6300000337,2014-05-29,550000.0,5,2.0,2450,9488,1.0,0,0,4,7,1240,1210,1900,1955,98133,47.7056,-122.34,1310,5693,5,4644
6450301690,2014-10-03,210000.0,3,1.0,1000,5454,1.0,0,0,3,7,1000,0,1954,0,98133,47.7339,-122.337,1320,5250,5,4644
2644900110,2014-10-21,370000.0,3,1.75,1530,10300,1.0,0,0,4,7,1530,0,1978,0,98133,47.7767,-122.35600000000001,1940,9883,5,4644
6145601810,2014-07-18,358803.0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346,1040,3844,5,4644
173000025,2014-08-25,316000.0,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942,0,98133,47.7298,-122.355,1350,1358,5,4644
6150200375,2014-10-01,227000.0,2,1.0,860,6800,1.0,0,0,3,6,860,0,1943,0,98133,47.7274,-122.337,1220,6800,5,4644
4468400214,2014-10-10,318000.0,3,2.25,1250,1017,3.0,0,0,3,8,1250,0,2008,0,98133,47.7099,-122.333,1250,1017,5,4644
7017200110,2014-10-28,400000.0,3,1.0,1690,6658,1.0,0,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925,5,4644
9310300215,2015-05-06,652500.0,4,1.75,3130,18253,2.0,0,0,3,7,3130,0,1978,0,98133,47.7402,-122.348,1850,12220,5,4644
4358700100,2014-12-02,465000.0,3,2.5,1450,5175,1.0,0,0,3,8,1030,420,1995,0,98133,47.7082,-122.338,1740,9250,5,4644
2228900195,2015-03-11,556000.0,4,2.5,2240,5402,2.0,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560,5,4644
4292300010,2014-05-27,405000.0,3,1.75,1980,8100,1.0,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212,5,4644
6671900130,2014-12-16,370000.0,4,2.75,2200,5207,1.0,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.34299999999999,1210,6008,5,4644
7952800010,2014-05-19,475000.0,4,2.5,3060,10043,1.0,0,0,4,8,1700,1360,1968,0,98133,47.7387,-122.337,1630,8296,5,4644
6450300840,2015-04-27,499000.0,4,3.75,2560,5250,2.0,0,0,3,7,1900,660,1963,2006,98133,47.7326,-122.34200000000001,1400,5250,5,4644
3705900130,2014-05-23,377691.0,5,1.75,2120,8399,1.0,0,0,4,7,1320,800,1942,0,98133,47.7621,-122.335,2120,8398,5,4644
1074100020,2014-10-07,299000.0,3,1.0,1520,8320,1.0,0,0,3,6,1520,0,1953,0,98133,47.7699,-122.335,1500,8320,5,4644
8690800130,2014-11-04,390000.0,3,1.5,1650,8676,1.0,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499,5,4644
6450304600,2014-10-23,315000.0,1,2.25,1940,2550,2.0,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.34299999999999,1580,5100,5,4644
3293700221,2014-10-21,280000.0,3,1.0,1260,7660,1.0,0,0,3,6,1260,0,1947,0,98133,47.7476,-122.35,1990,7861,5,4644
